,word,time
65559,Motorway,1
65560,Tyres,1
65561,rationalisation,1
65562,WHESSOE,1
65563,Dividends,1
65564,BTP,1
65565,Rizzi,1
65566,NORCROS,1
65567,239p,1
65568,HARDANGER,1
65569,30p,3
65570,CRYSTALATE,1
65571,speculative,1
65572,153p,1
65573,22p,3
65574,Gus,1
65575,1118p,1
65576,405p,1
65577,45p,1
65578,855p,1
65579,Chrysler,7
65580,Iacocca,1
65581,Gulfstream,1
65582,Paulson,1
65583,scrutinising,1
65584,underpriced,2
65585,undersold,1
65586,Morwenna,4
65587,Whitford,6
65588,Feminist,1
65589,allusive,1
65590,reclaiming,1
65591,redefining,1
65592,reconceptualisation,3
65593,ontology,13
65594,rearticulate,1
65595,Midgley,9
65596,Grimshaw,12
65597,Philosophers,3
65598,thinkers,1
65599,Englishspeaking,1
65600,Montefiore,2
65601,Ishiguro,1
65602,Hegelians,1
65603,phenomenologists,1
65604,Thomists,1
65605,superficiality,1
65606,trivialization,1
65607,ix,1
65608,Boddington,2
65609,Assiter,11
65610,Delmar,1
65611,Flax,2
65612,Hartsock,2
65613,Jaggar,6
65614,childrearing,1
65615,insoluble,1
65616,268,1
65617,irresolvable,3
65618,dualisms,1
65619,376,1
65620,misogynist,1
65621,contingently,1
65622,distorts,1
65623,conceptualisations,1
65624,Kant,1
65625,essentialist,5
65626,warlike,1
65627,bookish,2
65628,genders,1
65629,uncriticised,1
65630,masculinism,1
65631,Intuition,1
65632,Aquinas,1
65633,mystifying,1
65634,unanalytic,1
65635,preconceived,1
65636,menstruation,2
65637,unfeminist,1
65638,nonviolent,1
65639,atomist,2
65640,chooser,2
65641,knower,2
65642,refrains,1
65643,reconceptualise,1
65644,peculiarities,3
65645,universals,6
65646,outlooks,1
65647,legalism,1
65648,Violence,2
65649,Brownmiller,1
65650,Lederer,1
65651,Dworkin,3
65652,Kappeler,1
65653,Snitow,1
65654,Vance,1
65655,coerced,7
65656,obsessional,1
65657,psychoanalytic,3
65658,Wollheim,5
65659,Sayers,2
65660,psychoanalyst,1
65661,Irigaray,17
65662,symbolises,1
65663,polarities,1
65664,Placing,1
65665,essentialising,1
65666,ahistorical,3
65667,dualist,1
65668,enfeebled,1
65669,endorses,1
65670,Wollstonecraft,1
65671,Heideggerian,1
65672,phenomenology,1
65673,structuralism,10
65674,empiricist,2
65675,functionalist,9
65676,stances,1
65677,elucidates,1
65678,Gilligan,1
65679,responsively,1
65680,receptiveness,1
65681,Situating,1
65682,synthesised,1
65683,Monist,1
65684,chronologically,1
65685,Wartofsky,1
65686,Elliston,1
65687,Sceptical,1
65688,Elshtain,4
65689,Mothering,1
65690,Trebilcot,1
65691,Masculinity,1
65692,Androgyny,1
65693,Philosophical,3
65694,Okin,1
65695,misogynistic,1
65696,Reproduction,1
65697,rereads,1
65698,Beauvoir,2
65699,Millett,23
65700,Firestone,6
65701,Bethke,1
65702,Mendus,1
65703,Criticising,1
65704,Nel,1
65705,Noddings,1
65706,Moral,1
65707,Morality,2
65708,Kittay,1
65709,Meyers,1
65710,undervalues,1
65711,Lust,1
65712,subtitled,1
65713,Elemental,1
65714,reunderstood,1
65715,constrictions,1
65716,Sexist,1
65717,Hintikka,1
65718,Reality,1
65719,Chodorow,1
65720,Midgely,1
65721,Choices,1
65722,Perspectives,2
65723,Delphy,1
65724,Doeuff,1
65725,Jardine,8
65726,Gynesis,1
65727,Configurations,1
65728,Modernity,1
65729,Gallop,1
65730,Psychoanalysis,3
65731,Duchen,1
65732,LURE,1
65733,UNIVERSAL,1
65734,dissimilarity,1
65735,Athenian,2
65736,enslaved,2
65737,vulnerabilities,1
65738,sensibilities,1
65739,Notoriously,1
65740,dialectic,1
65741,Reformers,1
65742,AUTONOMY,2
65743,SOLITUDE,1
65744,EGOISM,1
65745,unreality,1
65746,egoists,1
65747,1755,1
65748,Shulamith,4
65749,Dialectic,3
65750,asocial,1
65751,Supermen,1
65752,paralysing,1
65753,Theorists,1
65754,antitheses,1
65755,oversimple,1
65756,warping,1
65757,competes,1
65758,tendentious,1
65759,deformations,1
65760,USELESSNESS,1
65761,STANDARDISING,1
65762,enshrine,1
65763,Bentham,1
65764,Imaginatively,1
65765,hierarchal,1
65766,Bk,1
65767,caste,1
65768,Guardians,1
65769,baser,1
65770,hijacks,1
65771,gentility,2
65772,Aspiring,1
65773,cosmos,1
65774,anarchic,1
65775,Nozickian,1
65776,exalts,1
65777,arrayed,1
65778,DIFFERENCE,1
65779,INFERIORITY,1
65780,Equality,1
65781,Persuasion,2
65782,submissive,1
65783,squadrons,1
65784,omnipotence,1
65785,universalise,1
65786,hardening,1
65787,injurious,1
65788,incurable,1
65789,Moralists,1
65790,splendours,1
65791,Morally,1
65792,guineas,1
65793,unisex,1
65794,Ageism,1
65795,Reflections,1
65796,Homer,1
65797,wiliness,1
65798,womanly,1
65799,Eisenstein,1
65800,xviii,1
65801,Treatise,1
65802,1739,1
65803,stricture,1
65804,Ideals,1
65805,aseptic,1
65806,Taxman,3
65807,Philosopher,4
65808,Discussing,1
65809,parentis,2
65810,misdeeds,1
65811,Piaget,1
65812,Kohlberg,12
65813,pantheistic,1
65814,concedes,1
65815,subsumes,1
65816,492,1
65817,divests,1
65818,Kohlbergian,1
65819,nonlegalistic,1
65820,concreteness,1
65821,Nozick,5
65822,Rawls,6
65823,pt,3
65824,imbuing,1
65825,nurturance,1
65826,Greenham,1
65827,Vernede,1
65828,Blunden,1
65829,Bubbling,1
65830,pinks,1
65831,vermilion,1
65832,unmasculine,1
65833,utopias,1
65834,Thesis,3
65835,aggressiveness,1
65836,unselfishness,1
65837,conscientiousness,1
65838,curtails,1
65839,Coupled,1
65840,relativist,3
65841,clitorectomy,2
65842,manipulable,1
65843,ineluctably,1
65844,Mead,1
65845,malleable,1
65846,disqualifying,1
65847,premenstrual,1
65848,mutilating,1
65849,Kafka,3
65850,Metamorphosis,2
65851,awakens,1
65852,womanhood,2
65853,Samsa,2
65854,domelike,1
65855,Plath,2
65856,mountainy,1
65857,bigness,1
65858,flatness,1
65859,chattels,7
65860,Stoic,1
65861,Stoicism,1
65862,concomitants,1
65863,modulated,1
65864,preponderantly,1
65865,universalistic,1
65866,Autonomy,5
65867,subscribes,1
65868,Integral,1
65869,reciprocally,1
65870,Slave,5
65871,Pornographic,1
65872,Possessing,1
65873,Moye,2
65874,Intuitively,1
65875,personhood,3
65876,Kulfik,1
65877,falters,1
65878,283,1
65879,Kuflik,1
65880,relinquishing,4
65881,Deferring,1
65882,autonomously,4
65883,Justine,2
65884,pornographer,1
65885,HEGEL,1
65886,renounces,1
65887,patriarch,1
65888,Filmer,1
65889,Patriarcha,1
65890,1680,1
65891,subordinating,2
65892,Phenomenology,1
65893,risking,2
65894,Reage,1
65895,Mailer,1
65896,Sigmund,1
65897,inorganicism,1
65898,Sexuality,3
65899,transgressing,1
65900,PORN,1
65901,FANTASY,1
65902,Porn,2
65903,masturbatory,1
65904,erotically,1
65905,uncomplicatedly,1
65906,fixated,1
65907,gazes,2
65908,masturbates,1
65909,Marge,1
65910,Piercy,1
65911,simulates,1
65912,pleasurably,1
65913,coercing,1
65914,objectified,1
65915,OBJECTIONS,1
65916,CONSIDERED,1
65917,desirous,1
65918,Dionysian,1
65919,MISSING,1
65920,madmen,4
65921,interacts,1
65922,masculinised,1
65923,Rationality,2
65924,intellectualism,1
65925,congenitally,1
65926,incorrigibly,1
65927,libertine,1
65928,PHILOSOPHERS,1
65929,GIRL,2
65930,Explicitly,1
65931,Schopenhauer,1
65932,capriciousness,1
65933,deliberative,4
65934,endued,2
65935,Rational,2
65936,Mildness,1
65937,prerational,1
65938,prelinguistic,1
65939,minors,11
65940,ILLEGITIMATE,1
65941,INFERENCES,1
65942,quasifamilial,1
65943,adoptive,1
65944,invidious,1
65945,Dodger,1
65946,shirk,1
65947,Duties,1
65948,arbitrariness,1
65949,DOUBT,1
65950,ARISTOTLE,1
65951,Cavell,4
65952,460,1
65953,lampooning,1
65954,disbarments,1
65955,repress,2
65956,internalise,1
65957,infantilised,2
65958,malefaction,1
65959,CARRYING,1
65960,Resentment,1
65961,Anarchism,1
65962,abnegate,1
65963,mutuality,1
65964,PASSING,1
65965,BUCK,1
65966,ascription,1
65967,Denying,1
65968,Issues,1
65969,indict,1
65970,brainwashing,1
65971,transcend,3
65972,Frye,11
65973,barbarities,1
65974,suttee,1
65975,brainwashed,2
65976,captors,1
65977,Chatterley,1
65978,robotised,1
65979,fembots,3
65980,remade,1
65981,Gynt,2
65982,GynlEcology,2
65983,shrouds,2
65984,Selves,1
65985,Unconscious,1
65986,cognisant,1
65987,thwarting,1
65988,oppressing,1
65989,exploiter,2
65990,misintegration,1
65991,untainted,2
65992,Ira,1
65993,Stepford,1
65994,Wives,2
65995,tokenism,2
65996,purported,1
65997,devoting,1
65998,overmonolithic,1
65999,infantilising,1
66000,Toril,1
66001,Moi,2
66002,Bronte,1
66003,phoenix,1
66004,foremothers,1
66005,fembot,1
66006,intersects,1
66007,conflicted,1
66008,proponent,1
66009,biologistic,1
66010,reevaluate,1
66011,fantasise,3
66012,irrupt,1
66013,sadomasochistic,1
66014,misadventures,1
66015,formulaic,1
66016,fantasised,1
66017,apotheosis,1
66018,doings,2
66019,antithetical,6
66020,Lowry,1
66021,Royals,1
66022,deconstruct,4
66023,deconstructing,1
66024,Fonda,1
66025,exhorts,1
66026,Ageless,1
66027,oppress,1
66028,Contradictions,1
66029,Introductory,1
66030,neurosis,3
66031,Obsessional,2
66032,surrenders,1
66033,debilitation,1
66034,compulsions,1
66035,Supplements,1
66036,Fingarette,1
66037,avowal,1
66038,avowing,1
66039,Psychoanalysts,1
66040,disavowed,1
66041,deliverances,1
66042,neuroses,1
66043,enumerate,1
66044,wholeness,1
66045,conflictual,5
66046,ambivalences,1
66047,eclecticism,1
66048,Erich,1
66049,Fromm,1
66050,problematises,1
66051,gendered,2
66052,unmediated,1
66053,Lacan,2
66054,psychoanalysts,1
66055,fissues,1
66056,deconstructionist,1
66057,Lacanian,2
66058,decentred,7
66059,avow,1
66060,cognate,1
66061,Bachelard,30
66062,Barthes,1
66063,Castoriadis,1
66064,Gribben,5
66065,canvassed,1
66066,Optimism,2
66067,lags,3
66068,EAGLE,1
66069,745p,1
66070,Lend,1
66071,Lease,1
66072,QBE,1
66073,Sheehy,2
66074,overhauled,1
66075,Garraway,1
66076,Nyren,1
66077,BZW,3
66078,solvency,1
66079,undeveloped,1
66080,Caister,2
66081,Theddlethorpe,1
66082,620,1
66083,condensate,1
66084,280m,1
66085,750m,1
66086,trillion,3
66087,Lasmo,2
66088,Richfield,1
66089,Lossmaker,1
66090,LILLEY,1
66091,1½p,1
66092,2½p,2
66093,Poges,1
66094,Ilford,1
66095,Littlechild,2
66096,pressured,2
66097,Horton,5
66098,Petromed,1
66099,Confino,2
66100,SURGE,1
66101,doldrums,1
66102,dispelling,1
66103,Brusca,1
66104,Nikko,1
66105,PSBR,2
66106,3½,2
66107,11½,1
66108,17½,1
66109,outlays,1
66110,GOODS,4
66111,shrinkage,1
66112,shoplifted,1
66113,lengthens,1
66114,Renton,1
66115,Fimbra,11
66116,Bosch,1
66117,Wighton,1
66118,alternator,1
66119,225p,1
66120,394p,2
66121,acceptances,1
66122,boilers,1
66123,Eurotunnel,2
66124,Franois,1
66125,Arche,4
66126,Caisse,1
66127,Depots,1
66128,Consignations,1
66129,27½,1
66130,tranche,1
66131,Pisar,1
66132,Maxwells,1
66133,uncompleted,1
66134,Leichtenstein,1
66135,Expo,2
66136,Tubeworkers,2
66137,Tanks,1
66138,Ra,2
66139,Tickel,2
66140,PREMIER,7
66141,Consolidated,1
66142,Oilfields,2
66143,comparsion,1
66144,Olivetti,3
66145,Catania,1
66146,CARLO,1
66147,Benedetti,5
66148,Calvi,3
66149,Ambrosiano,2
66150,Mozzarella,1
66151,Mannoia,1
66152,informer,1
66153,mafioso,1
66154,Repubblica,1
66155,Ciarrapico,1
66156,245,1
66157,4¾,1
66158,INDUSTRY,1
66159,salvo,1
66160,howls,1
66161,kneecap,1
66162,IMF,1
66163,G7,2
66164,rouble,1
66165,pledging,1
66166,Panini,1
66167,Nimbus,1
66168,Cino,1
66169,Duca,1
66170,Dealer,1
66171,FRAUD,1
66172,Bail,1
66173,philanthropist,1
66174,shipper,1
66175,laundering,3
66176,bondholders,5
66177,redesignating,1
66178,redesignation,1
66179,Klesch,1
66180,negotiator,1
66181,Gooda,3
66182,Saville,1
66183,LMX,1
66184,succesful,1
66185,APPLICATIONS,1
66186,Infolink,1
66187,5½,1
66188,HPI,1
66189,PEUGEOT,1
66190,Ff5½,1
66191,2m,3
66192,NTT,1
66193,NIPPON,1
66194,hiving,1
66195,5½p,3
66196,193p,1
66197,70p,1
66198,88p,1
66199,Bowater,8
66200,AMERICAN,1
66201,Quicks,2
66202,90p,5
66203,DWYER,1
66204,39p,1
66205,44p,1
66206,Krupps,2
66207,Cartel,1
66208,Hoesch,1
66209,Krupp,1
66210,Agricole,2
66211,Ff2,1
66212,Tapie,1
66213,Societe,2
66214,Critchlow,2
66215,Scantronic,8
66216,AUTO,1
66217,UNIT,1
66218,Govett,1
66219,60m,1
66220,362p,2
66221,356p,1
66222,arbitrageurs,1
66223,Suggestions,1
66224,Kuwaitis,1
66225,KIO,1
66226,393p,1
66227,Automated,1
66228,93p,2
66229,Gardiner,3
66230,Buffett,2
66231,Volumes,1
66232,900m,1
66233,Arjo,1
66234,Isaac,2
66235,255p,1
66236,annonymous,1
66237,Glynwed,1
66238,273p,1
66239,Fisons,2
66240,384p,1
66241,142p,1
66242,Kwik,1
66243,573p,2
66244,588p,1
66245,Lex,1
66246,233p,1
66247,585p,1
66248,644p,1
66249,463p,1
66250,477p,1
66251,Tarmac,6
66252,146p,1
66253,414p,1
66254,410p,1
66255,Lyle,1
66256,Warburgs,1
66257,421p,2
66258,upgrades,1
66259,645p,1
66260,Questor,5
66261,Stockpiled,1
66262,Ibstock,7
66263,Johnsen,2
66264,Popiolek,1
66265,STOCKPILES,1
66266,forecourts,1
66267,brickmaking,2
66268,overcapacity,1
66269,6p,20
66270,3¾p,1
66271,stockpile,1
66272,84p,1
66273,Uphill,1
66274,Hunting,5
66275,crater,1
66276,JP233,1
66277,Jetstream,2
66278,Hammerite,1
66279,coatings,1
66280,176p,2
66281,Daimler,4
66282,Burrington,1
66283,Echoes,1
66284,Armada,3
66285,HINTS,1
66286,gasfields,1
66287,Etc,1
66288,governorship,2
66289,Sandwiches,1
66290,DESPITE,2
66291,PUING,1
66292,Mond,1
66293,Realist,1
66294,Judelson,2
66295,soviet,1
66296,Dogpatch,1
66297,JULY,4
66298,Buzz,177
66299,Elinor,207
66300,Passionate,1
66301,earnestness,1
66302,deride,1
66303,seduction,2
66304,Ducati,1
66305,Handles,1
66306,Sutch,1
66307,Milroy,1
66308,embezzlement,3
66309,winningly,1
66310,reinsured,1
66311,tornado,1
66312,arbitrators,1
66313,SUPPLYKITS,24
66314,Carefree,2
66315,reinsurance,1
66316,Annabel,5
66317,bedcover,1
66318,Avanti,2
66319,dwelled,1
66320,brocade,2
66321,Stripped,1
66322,shazam,1
66323,Languidly,1
66324,starlet,1
66325,sourpuss,2
66326,contrite,4
66327,Retreating,1
66328,goad,1
66329,Shapiros,1
66330,someplace,1
66331,Mainsail,1
66332,unimpressively,1
66333,speedboat,1
66334,ebony,1
66335,snuffbox,1
66336,inlaid,1
66337,tuppence,6
66338,barrow,3
66339,stopwatch,1
66340,sunning,1
66341,lineup,1
66342,chutzpah,1
66343,adulteries,1
66344,lighthousemen,1
66345,princesses,2
66346,Maclayne,1
66347,turbot,1
66348,vichyssoise,1
66349,soufflé,3
66350,undying,2
66351,leveraging,2
66352,hock,2
66353,gumption,1
66354,République,1
66355,Entrez,1
66356,kilim,1
66357,neckache,1
66358,boneless,1
66359,hypnotizing,1
66360,sniffled,1
66361,Rebelliously,1
66362,Bondage,1
66363,sleazy,1
66364,bedpost,1
66365,suntanned,1
66366,platonic,1
66367,rectangles,1
66368,Scarlett,1
66369,underdrawers,1
66370,voluptuously,1
66371,bedjacket,2
66372,Fudge,1
66373,STG,16
66374,newsroom,1
66375,Desks,1
66376,handouts,1
66377,teletype,1
66378,clacked,1
66379,gloating,1
66380,reassurances,1
66381,Exasperated,1
66382,overanxious,1
66383,Bermuda,1
66384,apologizes,1
66385,hurtfully,1
66386,footage,2
66387,DA,2
66388,newscaster,2
66389,Cue,1
66390,Svenson,2
66391,Reporters,1
66392,exultant,1
66393,OCTOBER,2
66394,château,3
66395,paramedics,1
66396,goner,1
66397,nightgown,3
66398,Pimlico,6
66399,babysitter,1
66400,Gooden,10
66401,Correctly,1
66402,Enraged,1
66403,Insomnia,1
66404,collapsible,1
66405,perambulators,1
66406,collapsibles,1
66407,nursemaid,1
66408,tavern,25
66409,barstool,1
66410,Ox,1
66411,bourguignon,1
66412,flaunting,2
66413,insecurities,1
66414,crème,1
66415,brulée,1
66416,athletic,3
66417,Pheasantry,1
66418,frivolously,1
66419,bluestocking,1
66420,commiserated,2
66421,marquise,1
66422,bookkeeping,3
66423,meritocracy,1
66424,Kneale,1
66425,Annigoni,1
66426,miniskirts,1
66427,Females,2
66428,thumbsucking,1
66429,JANUARY,5
66430,Trehearne,1
66431,Fab,1
66432,KITS,17
66433,Pix,1
66434,Photographer,1
66435,Airily,1
66436,Luckily,2
66437,BOAC,1
66438,Whipped,1
66439,nymphos,1
66440,vibes,1
66441,TNT,1
66442,FEBRUARY,6
66443,seabed,1
66444,Shapiro,1
66445,fainted,3
66446,tranquillizers,1
66447,Rocking,2
66448,AUGUST,5
66449,radiotelephony,1
66450,Rallye,4
66451,Camerat,1
66452,throttled,2
66453,wolfhounds,1
66454,ordure,1
66455,coolest,1
66456,Larkwood,1
66457,Rushleigh,1
66458,petit,4
66459,schoolmistress,1
66460,Frumpy,1
66461,tires,1
66462,Smoothly,1
66463,basil,1
66464,warbling,1
66465,hollyhocks,1
66466,shooing,1
66467,Wordlessly,1
66468,Clanrickard,1
66469,décolleté,1
66470,gaming,1
66471,baccarat,1
66472,Sultan,2
66473,Rupolei,1
66474,saunter,1
66475,backgammon,1
66476,casinos,1
66477,seashore,1
66478,Corniche,1
66479,sultan,1
66480,Lenny,1
66481,Holzer,1
66482,Friend,6
66483,anchorman,1
66484,minefields,1
66485,Mitchum,1
66486,Viewers,1
66487,Devotion,1
66488,climaxed,2
66489,crateful,1
66490,Astonished,1
66491,creditworthy,1
66492,SEPTEMBER,1
66493,handcrafted,1
66494,tasteful,1
66495,negated,1
66496,shoplifting,15
66497,prig,1
66498,Warminster,4
66499,Applebank,5
66500,herringbone,1
66501,DECEMBER,1
66502,Rockefeller,1
66503,Mansion,1
66504,figurehead,1
66505,Sportster,1
66506,Ciao,1
66507,Jaeger,1
66508,BAN,1
66509,straggle,1
66510,hindquarters,1
66511,broomstick,1
66512,rescuer,4
66513,buckled,1
66514,chastised,1
66515,Abruptly,2
66516,divorcées,1
66517,hawthorn,1
66518,aconites,1
66519,serrated,1
66520,circumference,3
66521,Lillibullero,1
66522,warbles,1
66523,trills,1
66524,Teeth,1
66525,toddy,1
66526,walnuts,1
66527,chicory,1
66528,Escoffier,1
66529,convection,1
66530,soundproof,1
66531,misbehaved,1
66532,languorously,1
66533,biking,2
66534,turtleneck,1
66535,Framwell,1
66536,Framwells,2
66537,tobacconist,1
66538,Kindly,1
66539,Coolly,1
66540,fender,1
66541,lolled,1
66542,Hastily,1
66543,swabbed,1
66544,Giddy,1
66545,vinaigrette,1
66546,croustade,1
66547,hazelnut,1
66548,unbearably,2
66549,hateful,1
66550,Shyly,1
66551,MARCH,2
66552,Regretfully,1
66553,impersonally,1
66554,Swanson,1
66555,countermove,1
66556,reapportion,1
66557,bequest,1
66558,Seligman,1
66559,Overriding,1
66560,fruitier,1
66561,birdcage,1
66562,thonged,1
66563,crisscrossed,1
66564,Zandra,1
66565,Hungrily,1
66566,Sleepily,1
66567,millionairess,1
66568,halter,3
66569,overfilled,1
66570,Overworked,1
66571,Cucumber,1
66572,éclairs,1
66573,Une,1
66574,lettre,1
66575,courier,3
66576,Mademoiselle,2
66577,Bertha,5
66578,Higby,5
66579,Polaris,2
66580,Starlings,2
66581,Fiddlesticks,1
66582,superintend,1
66583,Crab,1
66584,purser,1
66585,Charleston,1
66586,reissue,1
66587,Importance,2
66588,Earnest,1
66589,Gables,1
66590,interconnecting,1
66591,leatherbound,2
66592,Matron,1
66593,Braddock,6
66594,impersonator,1
66595,beefy,1
66596,Capote,1
66597,vial,1
66598,Paranoia,1
66599,Forewarned,1
66600,Mellaril,1
66601,sedatives,2
66602,shrilly,1
66603,Montand,1
66604,exteriors,1
66605,Singsongs,1
66606,sideshows,1
66607,Ritz,4
66608,agitates,1
66609,barefoot,1
66610,snuggled,2
66611,outgrown,1
66612,outhouse,1
66613,homebaked,1
66614,pasties,1
66615,exorbitant,1
66616,Purchases,1
66617,Ith,2
66618,thnowing,2
66619,thledge,1
66620,pleathe,1
66621,cocooned,1
66622,twitter,1
66623,birdbath,1
66624,biccy,1
66625,overwarm,1
66626,Peering,1
66627,dratted,1
66628,possum,1
66629,nacre,1
66630,limousine,2
66631,radiotelephone,1
66632,madams,1
66633,commandant,2
66634,whippersnapper,1
66635,teashop,1
66636,botties,1
66637,mortifying,2
66638,expansively,2
66639,Stupidity,1
66640,Seething,1
66641,Thoughtfully,1
66642,pocketing,1
66643,rascals,1
66644,uncles,1
66645,DTs,2
66646,Chapelle,1
66647,Lutheran,1
66648,underscored,1
66649,demons,4
66650,quicksand,1
66651,halfwit,1
66652,whirred,1
66653,portico,1
66654,lav,1
66655,overtire,1
66656,escapades,1
66657,reminiscing,1
66658,hippie,1
66659,chamberlain,3
66660,Wearily,1
66661,hyped,1
66662,Trembling,1
66663,overcontrolled,1
66664,magenta,1
66665,BOOBS,1
66666,ASS,1
66667,blusher,1
66668,mantrap,1
66669,diluting,1
66670,writhed,3
66671,azalea,1
66672,marabou,1
66673,porterhouse,1
66674,Margaux,1
66675,headwaiter,1
66676,frilled,2
66677,hipster,1
66678,snakeskin,1
66679,Spurning,1
66680,soaped,3
66681,Dreamy,1
66682,Forever,1
66683,unreachable,1
66684,Sharply,1
66685,pansies,1
66686,queers,2
66687,Vaulted,1
66688,spotlit,1
66689,fettuccine,1
66690,primavera,1
66691,underarm,1
66692,playfully,1
66693,querying,1
66694,bedposts,1
66695,Unofficial,1
66696,Segall,1
66697,1½,1
66698,pfennigs,1
66699,peseta,3
66700,Chertkow,1
66701,Citibank,2
66702,pesetas,1
66703,interbank,1
66704,11¼,1
66705,11⅛,1
66706,JAPAN,1
66707,Toshiba,2
66708,Shipments,1
66709,opencast,2
66710,covenants,1
66711,35p,3
66712,Becket,1
66713,5m,3
66714,nostalgically,1
66715,decolonise,1
66716,Baltics,1
66717,Portals,1
66718,Lithuanians,1
66719,Landsbergis,1
66720,Northedge,1
66721,Ronson,4
66722,writedowns,1
66723,Nazmu,1
66724,Virani,2
66725,1999,1
66726,Category,1
66727,redeemed,1
66728,Holders,1
66729,intitially,1
66730,Lenders,1
66731,rescheduling,1
66732,PORTUGAL,1
66733,Anibal,1
66734,Cavaco,1
66735,Silva,1
66736,escudo,1
66737,ecu,1
66738,Deutsche,2
66739,revalue,1
66740,ISOSCELES,1
66741,Nellist,3
66742,Hignell,1
66743,Bioplan,1
66744,Rank,1
66745,Wellworth,1
66746,Herman,1
66747,GRAMPIAN,1
66748,Mitre,3
66749,Genesco,2
66750,pharmaceuticals,2
66751,Hillsdown,1
66752,Macarthy,2
66753,163p,1
66754,Schroder,2
66755,Wagg,2
66756,accoutants,1
66757,Lybrand,1
66758,Aboff,4
66759,CORRECTION,1
66760,SEAQ,1
66761,Invesco,5
66762,MIM,1
66763,409p,1
66764,exceptionals,3
66765,Employee,1
66766,Option,1
66767,Primco,1
66768,CM,1
66769,72p,1
66770,Strategists,1
66771,cyclicals,1
66772,Privatised,1
66773,Kleinwort,1
66774,Laugharne,1
66775,Bint,1
66776,Lyonnais,1
66777,sanguine,2
66778,macroeconomic,1
66779,Siebe,1
66780,Tomkins,1
66781,TI,1
66782,Cookson,1
66783,Petrocon,3
66784,Wilkes,3
66785,Opec,1
66786,Exporting,1
66787,Usher,1
66788,inks,1
66789,SEB,1
66790,Hartstone,1
66791,HARTSTONE,1
66792,hosiery,1
66793,leathergoods,1
66794,ATP,1
66795,quadrupled,1
66796,580p,1
66797,21p,2
66798,LOWER,1
66799,disincentive,1
66800,miminal,1
66801,apologists,1
66802,Homeowner,1
66803,prudence,2
66804,occupier,37
66805,softing,2
66806,Softing,1
66807,SCO,1
66808,ISH,1
66809,scrip,1
66810,Sunrise,1
66811,handcuff,1
66812,16p,3
66813,13⅛p,1
66814,750p,1
66815,Jitters,1
66816,Doull,1
66817,jitters,3
66818,maudlin,3
66819,threequarter,1
66820,bottomed,1
66821,34½,1
66822,reschedule,1
66823,Speyhawk,1
66824,Nazmudin,1
66825,Businessman,2
66826,143rd,1
66827,languishes,1
66828,ECC,1
66829,214p,1
66830,263p,1
66831,16¾p,1
